,benzina_eur_l,diesel_eur_l
2023-07-03,0.97435,0.8336
2023-07-10,0.9702200000000001,0.83856
2023-07-17,0.98096,0.8492999999999999
2023-07-24,0.99253,0.86087
2023-07-31,0.89877,0.91625
2023-08-07,0.91364,0.96335
2023-08-14,0.92191,0.9807100000000001
2023-08-21,0.92191,0.9807100000000001
2023-08-28,0.9243899999999999,0.98319
2023-09-04,0.9442200000000001,1.01129
2023-09-11,0.94257,1.0335999999999999
2023-09-18,0.9706699999999999,1.0931099999999998
2023-09-25,0.9623999999999999,1.0881500000000002
2023-10-02,0.94174,1.07575
2023-10-09,0.90373,1.04848
2023-10-16,0.8814099999999999,1.03608
2023-10-23,0.87893,1.03856
2023-10-30,0.86323,1.02038
2023-11-06,0.86323,1.01294
2023-11-13,0.8533099999999999,0.98897
2023-11-20,0.83017,0.96005
2023-11-27,0.8152999999999999,0.94765
2023-12-04,0.8020700000000001,0.93277
2023-12-11,0.78059,0.91211
2023-12-18,0.7624,0.89228
2023-12-25,0.76323,0.8897999999999999
2024-01-01,0.76902,0.89311
2024-01-08,0.7764500000000001,0.9030199999999999
2024-01-15,0.78224,0.9129400000000001
2024-01-22,0.78885,0.91625
2024-01-29,0.8020700000000001,0.93277
2024-02-05,0.81116,0.94848
2024-02-12,0.831,0.97988
2024-02-19,0.8467,0.99145
2024-02-26,0.83926,0.9773999999999999
2024-03-04,0.8491799999999999,0.96914
2024-03-11,0.84588,0.96087
2024-03-18,0.8599199999999999,0.95509
2024-03-25,0.8814099999999999,0.96501
2024-04-01,0.89959,0.9617
2024-04-08,0.9252100000000001,0.98236
2024-04-15,0.93348,0.98154
2024-04-22,0.92852,0.96335
2024-04-29,0.92273,0.9492999999999999
2024-05-06,0.91199,0.9319500000000001
2024-05-13,0.89381,0.9129400000000001
2024-05-20,0.8706699999999999,0.88815
2024-05-27,0.8557899999999999,0.8774
2024-06-03,0.8508300000000001,0.87575
2024-06-10,0.84009,0.86583
2024-06-17,0.84753,0.88897
2024-06-24,0.8591,0.9063300000000001
2024-07-01,0.86654,0.9212
2024-07-08,0.8723200000000001,0.92616
2024-07-15,0.85827,0.91211
2024-07-22,0.85414,0.9030199999999999
2024-07-29,0.8442200000000001,0.89228
2024-08-05,0.84009,0.8848400000000001
2024-08-12,0.82935,0.87079
2024-08-19,0.81943,0.8617
2024-08-26,0.7979400000000001,0.83856
2024-09-02,0.78637,0.83112
2024-09-09,0.76736,0.8179
2024-09-16,0.75001,0.80302
2024-09-23,0.75249,0.79806
2024-09-30,0.7409199999999999,0.7889700000000001
2024-10-07,0.76158,0.81955
2024-10-14,0.78224,0.84435
2024-10-21,0.78307,0.84021
2024-10-28,0.79464,0.84765
2024-11-04,0.78554,0.8435199999999999
2024-11-11,0.79711,0.8683099999999999
2024-11-18,0.82521,0.91542
2024-11-25,0.8433999999999999,0.94104
2024-12-02,0.82108,0.92038
2024-12-09,0.81447,0.9055
2024-12-16,0.8169500000000001,0.90385
2024-12-23,0.81447,0.90137
2024-12-30,0.80786,0.8964099999999999
2025-01-06,0.8169500000000001,0.90963
2025-01-13,0.81778,0.9178999999999999
2025-01-20,0.8384400000000001,0.9492999999999999
2025-01-27,0.83017,0.93608
2025-02-03,0.82439,0.92203
2025-02-10,0.83265,0.91707
2025-02-17,0.83513,0.91707
2025-02-24,0.82935,0.91707
2025-03-03,0.8169500000000001,0.9063300000000001
2025-03-10,0.78637,0.88071
2025-03-17,0.78637,0.87906
2025-03-24,0.7533099999999999,0.83939
2025-03-31,0.7880199999999999,0.8567400000000001
2025-04-07,0.7979400000000001,0.85178
2025-04-14,0.76654,0.81955
2025-04-21,0.7533099999999999,0.79806
2025-04-28,0.75414,0.79972
2025-05-05,0.74174,0.78815
2025-05-12,0.7434,0.7898
2025-05-19,0.7624,0.8038500000000001
2025-05-26,0.76158,0.80302
2025-06-02,0.76158,0.80302
2025-06-09,0.7624,0.8071499999999999
2025-06-16,0.7789299999999999,0.83773
2025-06-23,0.7962899999999999,0.89558
2025-06-30,0.78554,0.87658
2025-07-07,0.7747999999999999,0.86749
2025-07-14,0.7747999999999999,0.86749
2025-07-21,0.77067,0.89228
2025-07-28,0.76654,0.88401
2025-08-04,0.78307,0.88567
2025-08-11,0.7747999999999999,0.86749
2025-08-18,0.76819,0.8435199999999999
2025-08-25,0.78224,0.84848
2025-09-01,0.7905,0.86253
2025-09-08,0.80455,0.88319
2025-09-15,0.81364,0.88649
2025-09-22,0.81364,0.88732
2025-09-29,0.81199,0.89724
2025-10-06,0.802709917355372,0.8841301652892563
2025-10-13,0.8077099173553718,0.8823946280991736
2025-10-20,0.805519834710744,0.8689070247933884
2025-10-27,0.8124867768595041,0.8972128099173553
2025-11-03,0.8102636363636363,0.9100971074380164
2025-11-10,0.8099743801652892,0.93975
2025-11-17,0.8323132231404959,0.9462128099173553
2025-11-24,0.8287016528925619,0.9678078512396695
2025-12-01,0.8140652892561981,0.9354028925619834
2025-12-08,0.8075363636363634,0.9177995867768596
2025-12-15,0.7898669421487603,0.8934111570247932
2025-12-22,0.7573545454545456,0.8514194214876032
2025-12-29,0.7646933884297521,0.8612871900826446
2026-01-05,0.7876363636363635,0.891404958677686
2026-01-12,0.8186446280991736,0.9379586776859503
2026-01-19,0.8333471074380165,0.953793388429752
2026-01-26,0.8272066115702478,0.9429834710743803
2026-02-02,0.8270247933884298,0.9442561983471074
2026-02-09,0.8266611570247933,0.9434297520661157
2026-02-16,0.8378677685950413,0.9518429752066117
2026-02-23,0.8557190082644629,0.9899669421487602
2026-03-02,0.8623388429752067,1.0031652892561984
2026-03-09,0.9467355371900829,1.3059421487603304
2026-03-16,1.0215289256198348,1.3131983471074382
2026-03-23,1.0914958677685949,1.4875123966942152
2026-03-30,1.0809917355371899,1.4777438016528928
2026-04-06,1.1047438016528928,1.5781487603305784
2026-04-13,1.0658347107438015,1.482314049586777
2026-04-20,1.0358099173553716,1.339801652892562
