,benzina_eur_l,diesel_eur_l
2020-09-21,0.39823000000000003,0.4407
2020-09-28,0.39656,0.4357
2020-10-05,0.39906,0.43487
2020-10-12,0.39823000000000003,0.4332
2020-10-19,0.39323,0.42819999999999997
2020-10-26,0.38739999999999997,0.41654
2020-11-02,0.38406,0.41987
2020-11-09,0.37823,0.42319999999999997
2020-11-16,0.37823,0.42904000000000003
2020-11-23,0.39656,0.4457
2020-11-30,0.3949,0.4507
2020-12-07,0.4049,0.4632
2020-12-14,0.40406,0.46237
2020-12-21,0.40406,0.46404
2020-12-28,0.40989333333333333,0.47126
2021-01-04,0.41572666666666663,0.47847999999999996
2021-01-11,0.42156,0.48569999999999997
2021-01-18,0.44323,0.49737
2021-01-25,0.45073,0.50154
2021-02-01,0.44823,0.49904000000000004
2021-02-08,0.46323000000000003,0.51237
2021-02-15,0.46906,0.5307000000000001
2021-02-22,0.4824,0.5407000000000001
2021-03-01,0.49489999999999995,0.5507000000000001
2021-03-08,0.5074,0.5582
2021-03-15,0.52406,0.5682
2021-03-22,0.51823,0.56404
2021-03-29,0.5224,0.56737
2021-04-05,0.524065,0.565705
2021-04-12,0.52573,0.56404
2021-04-19,0.5315599999999999,0.5682
2021-04-26,0.5374,0.56987
2021-05-03,0.54073,0.57237
2021-05-10,0.5557300000000001,0.58654
2021-05-17,0.54906,0.58404
2021-05-24,0.5465599999999999,0.5832
2021-05-31,0.54823,0.58487
2021-06-07,0.5524,0.58987
2021-06-14,0.5549,0.59737
2021-06-21,0.56656,0.6057
2021-06-28,0.57573,0.61487
2021-07-05,0.5799,0.61737
2021-07-12,0.5999,0.63237
2021-07-19,0.6040599999999999,0.62737
2021-07-26,0.60823,0.6307
2021-08-02,0.6182300000000001,0.6357
2021-08-09,0.6190599999999999,0.63487
2021-08-16,0.6174,0.63487
2021-08-23,0.61073,0.6282000000000001
2021-08-30,0.61573,0.6382000000000001
2021-09-06,0.61323,0.63654
2021-09-13,0.6149,0.6382000000000001
2021-09-20,0.61156,0.64404
2021-09-27,0.6149,0.65904
2021-10-04,0.62906,0.68404
2021-10-11,0.6624,0.72237
2021-10-18,0.67573,0.74487
2021-10-25,0.6807300000000001,0.75987
2021-11-01,0.6857300000000001,0.7632000000000001
2021-11-08,0.6999,0.7707
2021-11-15,0.7090599999999999,0.77654
2021-11-22,0.69823,0.76654
2021-11-29,0.6990599999999999,0.76737
2021-12-06,0.6815599999999999,0.75487
2021-12-13,0.6748999999999999,0.75154
2021-12-20,0.67573,0.75237
2021-12-27,0.67448,0.74862
2022-01-03,0.67323,0.74487
2022-01-10,0.6824,0.75737
2022-01-17,0.6924,0.7682
2022-01-24,0.6999,0.77654
2022-01-31,0.7099,0.78654
2022-02-07,0.72156,0.7957000000000001
2022-02-14,0.73573,0.80904
2022-02-21,0.7424,0.81487
2022-02-28,0.78406,0.86154
2022-03-07,0.9198999999999999,1.02737
2022-03-14,1.16656,1.2807
2022-03-21,0.9590599999999999,1.1182
2022-03-28,0.9740599999999999,1.17654
2022-04-04,0.9407300000000001,1.1307
2022-04-11,0.91823,1.0923699999999998
2022-04-18,0.9307300000000001,1.106955
2022-04-25,0.94323,1.12154
2022-05-02,0.9540599999999999,1.14404
2022-05-09,0.97323,1.1573699999999998
2022-05-16,0.9890599999999999,1.1432
2022-05-23,1.0174,1.12737
2022-05-30,1.0324,1.1165399999999999
2022-06-06,1.1674,1.1973699999999998
2022-06-13,1.2174,1.2807
2022-06-20,1.25156,1.31904
2022-06-27,1.2624000000000002,1.32737
2022-07-04,1.24902,1.32149
2022-07-11,1.26069,1.3381500000000002
2022-07-18,1.21069,1.29149
2022-07-25,1.17402,1.26982
2022-08-01,1.14736,1.24149
2022-08-08,1.0606900000000001,1.1498199999999998
2022-08-15,0.97819,1.06982
2022-08-22,0.98152,1.09399
2022-08-29,0.9756900000000001,1.14899
2022-09-05,0.96402,1.17815
2022-09-12,0.96986,1.22649
2022-09-19,0.93152,1.20565
2022-09-26,0.90986,1.19232
2022-10-03,0.87926,1.14899
2022-10-10,0.90926,1.19232
2022-10-17,0.93092,1.22649
2022-10-24,0.91259,1.22399
2022-10-31,0.90342,1.22149
2022-11-07,0.8892599999999999,1.20482
2022-11-14,0.87176,1.13399
2022-11-21,0.83092,1.06315
2022-11-28,0.77342,1.00899
2022-12-05,0.73176,0.96565
2022-12-12,0.69426,0.92815
2022-12-19,0.66592,0.90815
2022-12-26,0.65426,0.89815
2023-01-02,0.68024,0.91774
2023-01-09,0.74524,0.9660700000000001
2023-01-16,0.74274,0.96357
2023-01-23,0.7610800000000001,0.9819
2023-01-30,0.77691,0.99607
2023-02-06,0.7560800000000001,0.94857
2023-02-13,0.74858,0.91524
2023-02-20,0.7594099999999999,0.9044
2023-02-27,0.7544099999999999,0.8844
2023-03-06,0.76191,0.90024
2023-03-13,0.76358,0.88524
2023-03-20,0.73941,0.85857
2023-03-27,0.73441,0.8469
2023-04-03,0.75024,0.8344
2023-04-10,0.78941,0.8510700000000001
2023-04-17,0.78358,0.83024
2023-04-24,0.77274,0.82024
2023-05-01,0.7544099999999999,0.7918999999999999
2023-05-08,0.7327400000000001,0.76024
2023-05-15,0.7327400000000001,0.7569
2023-05-22,0.72858,0.7535700000000001
2023-05-29,0.74441,0.76274
2023-06-05,0.74274,0.75274
2023-06-12,0.7560800000000001,0.7685700000000001
2023-06-19,0.7460800000000001,0.77024
2023-06-26,0.7510800000000001,0.7885700000000001
2023-07-03,0.74053,0.7804500000000001
2023-07-10,0.7338600000000001,0.7887799999999999
2023-07-17,0.7555299999999999,0.81212
2023-07-24,0.7596900000000001,0.81128
2023-07-31,0.79303,0.85378
2023-08-07,0.81136,0.89712
2023-08-14,0.82969,0.92212
2023-08-21,0.83386,0.92295
2023-08-28,0.84553,0.93545
2023-09-04,0.8496900000000001,0.94128
2023-09-11,0.85219,0.96712
2023-09-18,0.86803,1.00962
2023-09-25,0.86303,1.0079500000000001
2023-10-02,0.84636,1.00628
2023-10-09,0.8221900000000001,0.99045
2023-10-16,0.79469,0.9712799999999999
2023-10-23,0.78386,0.96712
2023-10-30,0.7705299999999999,0.95712
2023-11-06,0.7696900000000001,0.95878
2023-11-13,0.75386,0.9287799999999999
2023-11-20,0.73303,0.89878
2023-11-27,0.72803,0.894615
2023-12-04,0.72303,0.8904500000000001
2023-12-11,0.69136,0.86045
2023-12-18,0.6721900000000001,0.83712
2023-12-25,0.66803,0.84128
2024-01-01,0.66803,0.84128
2024-01-08,0.68632,0.84503
2024-01-15,0.6846599999999999,0.84337
2024-01-22,0.6896599999999999,0.85253
2024-01-29,0.70882,0.87087
2024-02-05,0.71882,0.8867
2024-02-12,0.72382,0.9017000000000001
2024-02-19,0.7413200000000001,0.9192
2024-02-26,0.7363200000000001,0.9067000000000001
2024-03-04,0.73882,0.89003
2024-03-11,0.73799,0.88087
2024-03-18,0.73799,0.87503
2024-03-25,0.74966,0.8825299999999999
2024-04-01,0.77216,0.88087
2024-04-08,0.79549,0.89503
2024-04-15,0.80632,0.89003
2024-04-22,0.80632,0.88587
2024-04-29,0.80216,0.8492000000000001
2024-05-06,0.79132,0.83337
2024-05-13,0.78299,0.82337
2024-05-20,0.76466,0.81253
2024-05-27,0.76632,0.8142
2024-06-03,0.75382,0.80587
2024-06-10,0.73049,0.78503
2024-06-17,0.74382,0.8067000000000001
2024-06-24,0.74882,0.82087
2024-07-01,0.75725,0.83087
2024-07-08,0.76558,0.8383700000000001
2024-07-15,0.7639199999999999,0.83587
2024-07-22,0.7430800000000001,0.8142
2024-07-29,0.74142,0.81337
2024-08-05,0.7380800000000001,0.80587
2024-08-12,0.71892,0.78254
2024-08-19,0.71058,0.7792
2024-08-26,0.6914199999999999,0.75837
2024-09-02,0.6864199999999999,0.7592000000000001
2024-09-09,0.66225,0.7417
2024-09-16,0.65725,0.7392000000000001
2024-09-23,0.64142,0.72087
2024-09-30,0.6330800000000001,0.7133700000000001
2024-10-07,0.65642,0.7417
2024-10-14,0.66892,0.75337
2024-10-21,0.65975,0.7392000000000001
2024-10-28,0.65808,0.73754
2024-11-04,0.64142,0.7300399999999999
2024-11-11,0.65058,0.7492000000000001
2024-11-18,0.65808,0.76587
2024-11-25,0.66308,0.77504
2024-12-02,0.65892,0.76837
2024-12-09,0.65975,0.76837
2024-12-16,0.66808,0.7650399999999999
2024-12-23,0.6764199999999999,0.78337
2024-12-30,0.6714199999999999,0.77504
2025-01-06,0.67788,0.7842
2025-01-13,0.68872,0.7842
2025-01-20,0.71538,0.8142
2025-01-27,0.70872,0.8092
2025-02-03,0.6920499999999999,0.78587
2025-02-10,0.69872,0.78837
2025-02-17,0.69955,0.7892
2025-02-24,0.70038,0.79504
2025-03-03,0.6820499999999999,0.77754
2025-03-10,0.6620499999999999,0.75337
2025-03-17,0.62682,0.72336
2025-03-24,0.63932,0.7316900000000001
2025-03-31,0.6518200000000001,0.7416900000000001
2025-04-07,0.65349,0.7316900000000001
2025-04-14,0.64349,0.7150299999999999
2025-04-21,0.63849,0.71586
2025-04-28,0.63015,0.70169
2025-05-05,0.62849,0.69753
2025-05-12,0.61682,0.6791900000000001
2025-05-19,0.6293200000000001,0.68753
2025-05-26,0.63182,0.68836
2025-06-02,0.62682,0.68086
2025-06-09,0.62849,0.68503
2025-06-16,0.65099,0.71336
2025-06-23,0.68349,0.7766900000000001
2025-06-30,0.66432,0.74003
2025-07-07,0.65775,0.74254
2025-07-14,0.66525,0.75754
2025-07-21,0.65775,0.7550399999999999
2025-07-28,0.66275,0.7450399999999999
2025-08-04,0.6635800000000001,0.75337
2025-08-11,0.64525,0.72754
2025-08-18,0.6344099999999999,0.71421
2025-08-25,0.64191,0.72087
2025-09-01,0.63691,0.71421
2025-09-08,0.64191,0.7217100000000001
2025-09-15,0.6444099999999999,0.72004
2025-09-22,0.6410800000000001,0.71921
2025-09-29,0.64608,0.72254
2025-10-06,0.6377478666666667,0.7192056666666666
2025-10-13,0.6385812000000001,0.715039
2025-10-20,0.6319145333333334,0.7042056666666666
2025-10-27,0.6485812000000001,0.7342056666666666
2025-11-03,0.6460812000000001,0.7333723333333334
2025-11-10,0.6544145333333333,0.770039
2025-11-17,0.6652478666666668,0.770039
2025-11-24,0.6685800000000001,0.78671
2025-12-01,0.6410800000000001,0.7642100000000001
2025-12-08,0.62525,0.72921
2025-12-15,0.62358,0.72004
2025-12-22,0.61191,0.70587
2025-12-29,0.60358,0.70087
2026-01-05,0.6110800000000001,0.70337
2026-01-12,0.5969099999999999,0.68837
2026-01-19,0.59858,0.69671
2026-01-26,0.61941,0.71504
2026-02-02,0.6210800000000001,0.72421
2026-02-09,0.62358,0.7317100000000001
2026-02-16,0.61775,0.72254
2026-02-23,0.64358,0.74587
2026-03-02,0.64858,0.76087
2026-03-09,0.80941,1.03921
2026-03-16,0.83858,1.08587
2026-03-23,0.92025,1.21504
2026-03-30,0.9519099999999999,1.29421
2026-04-06,0.92525,1.3642100000000001
2026-04-13,0.86775,1.23671
2026-04-20,0.84525,1.1308699999999998
